"","lon","lat","O3","HCHO","NO2"
"417",108.954,34.2713,151.548387096774,20031598418698188,9500105104798180
"418",108.883,34.2303,165.354838709677,20581033391040480,9015690355826676
"419",108.935,34.3474,165.161290322581,20549176574293308,9413801679135540
"420",108.906,34.1546,157.129032258065,19021910253378340,7313321212583240
"421",109.2,34.6575,151.096774193548,13419278517565764,4718115652221252
"422",109.2186,34.3731,149.774193548387,18216053327436648,5132852055883294
"423",108.869,34.378,152.935483870968,19348223386134304,8967756649327185
"424",108.985,34.1978,140.870967741935,19021910253378340,7313321212583240
"425",109.043,34.3274,163.193548387097,19347370820747800,10085392802892130
"426",103.631,36.1031,166.129032258065,12471809370098706,5278488074837347
"427",104.148,35.94,131.032258064516,7977179873122155,2733010707448933
"428",103.841,36.0725,138.193548387097,10788514007680314,7253827876048429
"429",103.831,36.0464,125.483870967742,10788514007680314,7253827876048429
"430",101.748,36.6428,120.322580645161,8012346480090642,6246850449199367
"431",101.834,36.5819,117.354838709677,8504077479102121,5015095064781057
"432",101.524,36.6867,137.258064516129,8782520696713808,5003465096059684
"433",105.9512,38.6016,156.709677419355,9156270615941466,2673820486060192
"434",106.2328,38.4975,153.612903225806,12114685605514718,6741771510252000
"435",106.1358,38.5036,131.612903225806,11414029965016940,5091294140705001
"436",87.5801,43.8303,127.612903225806,8293151136941960,7531101575206408
"437",87.6046,43.768,124.322580645161,8396969088343010,6432014443608443
"438",87.4754,43.9469,134.645161290323,7188902663481227,5361625751168856
"439",87.5525,43.8711,125.322580645161,8293151136941960,7531101575206408
"440",87.6432,43.831,130.483870967742,7924857523034940,6883506904783077
"441",87.6444,43.962,138.032258064516,8312341088657493,5765049837705049
"442",112.9433,27.8614,101.806451612903,17509051964094954,4867402027138722
"443",112.9118,27.8403,83.2258064516129,17509051964094954,4867402027138722
"444",112.8937,27.8728,112.548387096774,18146945578757732,3805948411876038
"445",112.9227,27.8159,110.903225806452,17509051964094954,4867402027138722
"446",112.9074,27.9119,115.709677419355,16897294033678942,4244130012039308
"447",113.135,27.8244,104.838709677419,17656121292236318,3396289146841791
"448",113.095,27.8867,115.935483870968,17748475139763860,3942642303379651
"449",113.167,27.8667,116.258064516129,17656121292236318,3396289146841791
"450",113.143,27.8381,100.290322580645,17656121292236318,3396289146841791
"451",113.13,27.8528,101.516129032258,17656121292236318,3396289146841791
"452",106.805,26.3003,69.7741935483871,7835722598528568,972172306459296
"453",113.251,27.8336,92.1935483870968,18087606382165056,2412840957100970
"454",113.0048,27.9153,119.258064516129,16908678837759744,3666869158418260
"455",112.4876,27.9164,98.741935483871,16896603999564868,1663380687084827
"456",109.8756,40.6532,136.677419354839,14721926756315270,15880617197598414
"457",110.0067,40.5905,136,12895456048291060,7653266907942873
"458",109.8538,40.6821,133.193548387097,14721926756315270,15880617197598414
"459",109.8654,40.6288,142.967741935484,14721926756315270,15880617197598414
"460",110.0377,40.5546,148.58064516129,12895456048291060,7653266907942873
"461",110.0023,39.8129,146.096774193548,10116800876964084,4734195473741087
"462",109.9486,39.8261,151.290322580645,10329098046561816,3933238612818979
"463",109.7736,39.5986,118.677419354839,10414423365574604,3387085997785641
"464",109.8119,39.5989,153.290322580645,11243383141030586,3552983776321941
"465",109.9734,39.7884,146.645161290323,11620547625687850,3770466528448559
"466",122.2414,40.6592,157.548387096774,14911089504685850,5848389703275564
"467",122.2703,40.7094,149.645161290323,14030200242932250,4906767355458761
"468",122.215,40.6511,151.451612903226,14911089504685850,5848389703275564
"469",122.1658,40.6789,156.41935483871,14557760763220934,5312112011145411
"470",124.3303,40.0625,103.258064516129,12905294308949126,4027589290040893
"471",124.4256,40.1503,108.806451612903,12245707551808502,3662118879657684
"472",124.3933,40.1461,103.225806451613,13810297448461564,4320622281437666
"473",124.3678,40.1194,99.8709677419355,13810297448461564,4320622281437666
"474",122.0247,41.1556,143.064516129032,16956231887766778,5500797143050656
"475",122.0539,41.0903,126.516129032258,16529455838413416,4724439879190240
"476",121.835,41.1042,141.935483870968,16213628281794014,3954168250171018
"477",120.9092,40.7136,143.903225806452,15257212893194346,6424126106685337
"478",120.8392,40.7514,142.129032258065,15853959108439118,6279689636786995
"479",120.8478,40.715,145.41935483871,15853959108439118,6279689636786995
"480",120.8631,40.7736,136.354838709677,15853959108439118,6279689636786995
"481",118.5819,24.9117,78.4193548387097,13059071821865868,4353982888020628
"482",118.5972,24.8978,85.9677419354839,13161918943941282,4474652210186416
"483",118.6663,24.9424,90.6129032258064,15701823752801320,4108651226563965
"484",118.6108,24.9617,102.903225806452,15701823752801320,4108651226563965
"485",117.6789,36.2289,183.483870967742,18013329742847692,11061908748512674
"486",118.3418,35.0573,152.451612903226,19472513663666816,8216319444736474
"487",118.2939,35.0622,170.451612903226,20057083064268348,8214657009040396
"488",118.2764,34.9817,156.838709677419,18034724190423132,8098764299183461
"489",118.4023,35.0896,159.258064516129,18865606300181980,7391329466253471
"490",116.3061,37.4664,177.354838709677,19869027189468388,6271246053518947
"491",116.3189,37.4489,174.41935483871,19869027189468388,6271246053518947
"492",115.9848,36.4372,187.838709677419,19400472375000908,5990707070493376
"493",118.0062,37.3803,173.322580645161,20936933558887228,7675084721226108
"494",118.0018,37.3617,187.645161290323,20936933558887228,7675084721226108
"495",117.9776,37.393,185.290322580645,21639594185396928,7379386650402100
"496",118.0482,36.8088,184.903225806452,20474579948067992,12022378791699640
"497",118.0448,36.838,186.41935483871,20474579948067992,12022378791699640
"498",117.8477,36.497,183.258064516129,21478570199186496,5544845227860095
"499",117.9544,36.6377,190.612903225806,20248734341728380,9377277745904278
"500",118.3092,36.8198,180.290322580645,20409593924316780,8457473943530137
"501",117.8512,36.8041,198.967741935484,19485503647660164,11519862668890684
"502",117.5564,34.864,163.967741935484,19638303239871988,6197348143740901
"503",117.2852,34.7837,166.354838709677,19109211174595464,4997904356877077
"504",117.5852,34.7745,152.548387096774,18022862175608928,5600036374272951
"505",117.732,34.5667,149.258064516129,16593790537156362,5416277133166426
"506",117.4518,35.0992,168.935483870968,18185975702673692,4466060755970154
"507",121.2514,37.5639,148.645161290323,15060396890220268,7727636410193038
"508",121.3719,37.5433,135.129032258065,15046358965174934,7293072316669685
"509",121.3181,37.5436,135.096774193548,15046358965174934,7293072316669685
"510",121.4478,37.4822,139.741935483871,12528063486535998,5501682802063178
"511",121.2611,37.4967,138.483870967742,15047985528972522,5923631340282750
"512",119.12,36.7019,158.870967741935,19614437818751880,6841910324143044
"513",119.1425,36.7008,163.032258064516,19614437818751880,6841910324143044
"514",119.1939,36.7731,147.225806451613,19614437818751880,6841910324143044
"515",116.6305,35.428,179,19473862553602972,5980342734147263
"516",116.5856,35.4144,170.741935483871,21160606577688412,6035272562804479
"517",116.5546,35.4039,174.58064516129,21160606577688412,6035272562804479
"518",117.1436,36.1942,177.225806451613,19964578712975200,7385327058185231
"519",117.0881,36.1942,176.483870967742,18810408968147724,6904419884640604
"520",117.1081,36.1758,173.516129032258,19964578712975200,7385327058185231
"521",119.4641,35.4178,134.645161290323,19143482480463604,8811723806134772
"522",119.5198,35.4234,132.645161290323,18818988132537024,6675759524840603
"523",119.54,35.3962,137.967741935484,17797067231592298,7924497717002474
"524",122.1206,37.4294,130.935483870968,13578190442407110,6147454244315686
"525",122.0508,37.5325,135.483870967742,14009305965616500,6538959411560326
"526",122.1067,37.5072,138.774193548387,14796933183317610,6080692359863543
"527",118.5019,37.4658,184.387096774194,19511501495595024,7475682619763619
"528",118.6672,37.4314,184.129032258065,17337151167032590,6219698205924861
"529",118.5857,37.4442,174.451612903226,19511501495595024,7475682619763619
"530",113.586606,24.769519,100.096774193548,16464710608886972,2746011461449394
"531",113.5593889,24.81119444,108.064516129032,16921555728388468,2087164743529005
"532",113.598061,24.795928,94.2903225806452,16464710608886972,2746011461449394
"533",113.6734722,24.77908333,98.7741935483871,15639371895848638,3293958276127988
"534",113.5970833,24.68636111,101.870967741935,15091031875945458,2592790468326141
"535",116.6794,23.3667,84.8064516129032,11262345242645092,4555423149678709
"536",116.7244,23.3633,74.6129032258064,10616368417112342,3678975720416753
"537",116.7258,23.2775,73.1612903225806,10642039282133076,2994704473812231
"538",116.7519,23.4714,77.6774193548387,12672223874257026,3631366552906228
"539",116.6092,23.2539,80.0322580645161,10622666576612236,3814356429021423
"540",116.4019,23.2536,73.258064516129,13176309627684256,2590859091669134
"541",110.3539,21.2706,75.6129032258064,13577246750662720,2273260219808218
"542",110.3928,21.2228,76.0322580645161,13577246750662720,2273260219808218
"543",110.4019,21.1997,75.6129032258064,13613004901555594,2773494001182126
"544",110.4111,21.2028,78.5806451612903,13654603917169734,2317003011055874
"545",110.3316,21.2679,76.0967741935484,13577246750662720,2273260219808218
"546",110.4558,21.2567,77.3870967741936,13654603917169734,2317003011055874
"547",111.0286,21.4689,66.9032258064516,12748358138386678,1657014034286987
"548",110.9294,21.6533,74.6451612903226,13964316832884254,2282549139882560
"549",110.9067,21.6669,77.6774193548387,13964316832884254,2282549139882560
"550",110.8592,21.6828,67.8709677419355,14478994044102458,2337957146745080
"551",116.1278,24.3289,73.9032258064516,14912776603103524,1713842368613992
"552",116.0797,24.2719,79.7741935483871,13452833943998584,1535089163584763
"553",116.1248,24.2654,71.7096774193548,12230784446921946,1472051529744019
"554",115.3653,22.775,73.3870967741936,10096933894229312,1297782549010449
"555",115.3706,22.7898,73.6129032258064,10096933894229312,1297782549010449
"556",115.3622,22.7925,82.1935483870968,10096933894229312,1297782549010449
"557",114.6778,23.7569,81.9032258064516,14619600360114694,1859443869169344
"558",114.6944,23.7586,89.8709677419355,14619600360114694,1859443869169344
"559",114.6892,23.7233,84.6451612903226,14619600360114694,1859443869169344
"560",111.9786,21.8586,71.258064516129,13080458278265768,2434094347383202
"561",111.9508,21.8536,61.6451612903226,13080458278265768,2434094347383202
"562",111.9494,21.865,58.8709677419355,13080458278265768,2434094347383202
"563",113.0425,23.6936,104.935483870968,16950453973477850,3790113978921614
"564",113.0208,23.7106,96.1612903225806,15865255020448004,2624948880565319
"565",116.6339,23.6714,84.2903225806452,14040935137307776,2533799740483400
"566",116.6447,23.6706,89.3548387096774,14040935137307776,2533799740483400
"567",116.3697,23.5353,82.8064516129032,12031204880233582,3073076294517360
"568",116.3242,23.5486,77.5483870967742,12031204880233582,3073076294517360
"569",116.3594,23.5739,87.5806451612903,12031204880233582,3073076294517360
"570",116.4094,23.5292,83.0645161290323,14222108436167544,3006288559416899
"571",112.0392,22.9169,84.6774193548387,16036682932272920,1747657602116797
"572",112.0369,22.9394,75.1290322580645,16036682932272920,1747657602116797
"573",112.0539,22.9539,74.3870967741936,16036682932272920,1747657602116797
"574",102.5778,24.3694,71.8064516129032,10832607023041584,1272355208603190
"575",115.42277,35.248889,162.064516129032,18391580825265496,5437624492173070
"576",115.474722,35.2375,167.290322580645,18391580825265496,5437624492173070
"577",115.455,35.27,170.41935483871,18391580825265496,5437624492173070
"578",113.3819,40.1097,142.741935483871,13545035157112416,6187306625470799
"579",113.2994,40.0758,135.774193548387,13140679955533456,7784208912711274
"580",113.3444,40.0917,138.838709677419,13914666965691352,6604475858717329
"581",113.2661,40.1269,142.806451612903,12729617609135582,6939380002099741
"582",113.2711,40.0844,121.193548387097,13140679955533456,7784208912711274
"583",113.1097,36.1542,173.387096774194,17231829104815484,5766467257092102
"584",113.0972,36.1939,168.096774193548,15663312461397078,6474748760096912
"585",113.0886,36.2126,183.322580645161,14789788553517764,7961783118238617
"586",113.0844444,36.1855,173.064516129032,15663312461397078,6474748760096912
"587",111.5531,36.0783,181.193548387097,16599598910013758,6471307123733280
"588",111.5028,36.0714,186.903225806452,16599598910013758,6471307123733280
"589",111.5169,36.0822,186.451612903226,16599598910013758,6471307123733280
"590",111.5025,36.0875,192.806451612903,16599598910013758,6471307123733280
"591",111.4917,36.0417,206.806451612903,18270329570581736,7808066180169031
"592",113.5753,37.8564,179.193548387097,16468608102142638,6674571095990663
"593",113.4922,37.8792,164.645161290323,15705732017472070,5980693543107383
"594",113.5922,37.8561,175.870967741935,16468608102142638,6674571095990663
"595",113.6292,37.8531,182.58064516129,15340866983997542,7098441790386349
"596",113.5689,37.8694,178.161290322581,16468608102142638,6674571095990663
"597",113.5158,37.85,178.645161290323,16468608102142638,6674571095990663
"598",118.9233,42.2814,112.967741935484,12229984046955874,5309847240222129
"599",118.9572,42.2725,114.290322580645,12229984046955874,5309847240222129
"600",118.8789,42.2556,133.516129032258,14194339107663982,4568603489976058
"601",123.044,41.1196,148.58064516129,18708072406218248,16122114553094166
"602",123.011,41.0931,152.387096774194,18030900549718268,8281297283234916
"603",123.0485,41.1442,144.677419354839,18708072406218248,16122114553094166
"604",122.9642,41.0971,151.774193548387,17360267225680290,9110397635304152
"605",122.9481,41.0833,147.645161290323,17360267225680290,9110397635304152
"606",123.0156,41.0831,151.41935483871,18030900549718268,8281297283234916
"607",123.1289,41.0228,119.451612903226,19616565139499516,5675911450085785
"608",123.81,41.8469,160.58064516129,18987029093669516,9711916689613416
"609",123.9169,41.8828,161.516129032258,21184162409250636,9221309291987872
"610",124.0383,41.8625,148.225806451613,20013425674153980,9792707276779284
"611",123.9,41.8594,4.06451612903226,18987029093669516,9711916689613416
"612",124.0878,41.8864,158.41935483871,20013425674153980,9792707276779284
"613",123.7117,41.8417,169.387096774194,18995279675037936,9958853513905640
"614",123.8436,41.3283,129.354838709677,16629688289033262,8152115188290112
"615",123.7528,41.3369,114.451612903226,18940876310513476,10942096456531448
"616",123.7308,41.3047,99.8387096774194,18940876310513476,10942096456531448
"617",123.7669,41.2864,127.903225806452,18166262826762520,8006583867159974
"618",123.7989,41.2692,121.58064516129,18166262826762520,8006583867159974
"619",123.8142,41.3472,106.741935483871,16629688289033262,8152115188290112
"620",121.0986,41.0781,150.064516129032,17129995866467124,6113674348895397
"621",121.045,40.8333,144.58064516129,14880604848378582,7065382573745891
"622",121.2008,41.1219,146.258064516129,15974326354804252,6663228504366572
"623",121.1178,41.1222,143.58064516129,15398969557149712,7323337874085597
"624",121.1303,41.1386,143.903225806452,15398969557149712,7323337874085597
"625",126.555,43.8875,118.709677419355,15944445636214594,7495516271048753
"626",126.5844,43.8358,118.354838709677,15944445636214594,7495516271048753
"627",126.4978,43.8228,124.129032258065,14866816042662454,6185884440081091
"628",126.5786,43.8947,115,15944445636214594,7495516271048753
"629",126.55,43.8256,121.193548387097,15944445636214594,7495516271048753
"630",126.6772,43.7256,107.967741935484,14590006152292934,4336977536998757
"631",123.9305,47.3636,94.1290322580645,12404571786729592,4504437354642989
"632",123.9305,47.3386,95.3548387096774,12404571786729592,4504437354642989
"633",123.9483,47.3227,88.6774193548387,12404571786729592,4504437354642989
"634",123.6261,47.203,104.709677419355,12684611972409246,3941609025140803
"635",123.945,47.2988,95.7741935483871,11943411813543570,4033702997132628
"636",129.61,44.561,75.8709677419355,14719095339934026,5256194902110520
"637",129.6115,44.5782,75.5483870967742,14719095339934026,5256194902110520
"638",129.5902,44.5952,78.3870967741936,14712333131349310,5557268296715582
"639",129.6459,44.6104,83.4193548387097,16153817730892694,5288360555397144
"640",129.6386,44.5462,76.9677419354839,14719095339934026,5256194902110520
"641",124.8354,46.0347,110.483870967742,12658303176186116,2359095353463043
"642",125.112,46.528,110.032258064516,15645657673669798,5250194965874235
"643",124.8847,46.3991,114.935483870968,13320844177743432,3325865897377051
"644",125.1386,46.5776,94.6774193548387,15645657673669798,5250194965874235
"645",124.8648,46.6219,108.645161290323,16889222262234478,4592498339640953
"646",118.3528,31.3508,138.774193548387,14826524738235958,7608457549172108
"647",118.37,31.4189,138.806451612903,15555597506224998,6839745874137861
"648",118.3708,31.3178,134.870967741935,14826524738235958,7608457549172108
"649",118.4022,31.3839,133.483870967742,16696149662455958,5632922448231905
"650",118.5058,31.6861,137.612903225806,17307192278774584,6401948935646071
"651",118.4828,31.6411,136.032258064516,17828663648094134,7277441889129514
"652",118.5106,31.7506,132.032258064516,17824327337453678,7669345667931161
"653",118.48,31.6928,88.9354838709677,17828663648094134,7277441889129514
"654",118.6439,31.7133,125.032258064516,17855425649275814,4875478113597754
"655",115.9872,29.6816,109.709677419355,15403729164561204,4340083465653341
"656",115.9581,29.7048,115.967741935484,14241736800071284,4048036532066109
"657",115.988,29.7292,105.58064516129,14241736800071284,4048036532066109
"658",116.0174,29.6535,117,18110591389765372,3338817669593179
"659",115.9114,29.6039,119.709677419355,15403729164561204,4340083465653341
"660",116.0726,29.7534,114.193548387097,15165786889756646,3482544780117158
"661",115.9936,29.5867,116.774193548387,16635398159742232,3021967058263574
"662",112.3628,34.6692,174.774193548387,18566757532978252,5832760882116000
"663",112.3939,34.6511,163.709677419355,18566757532978252,5832760882116000
"664",112.4664,34.6869,162.483870967742,20702824638195400,6471435200264323
"665",112.4831,34.6869,169.645161290323,20702824638195400,6471435200264323
"666",112.3844,34.6231,165.193548387097,18566757532978252,5832760882116000
"667",112.4275,34.6258,163.387096774194,20702824638195400,6471435200264323
"668",114.483,36.061,175.709677419355,21584234969358052,5471984267440397
"669",114.32,36.086,181.516129032258,19249273967450632,6764427953057329
"670",114.358,36.087,186,19249273967450632,6764427953057329
"671",114.286,36.11,191.354838709677,19148167286732604,8649072099598882
"672",114.3389,34.7781,166.064516129032,19284015656030076,4463367532992401
"673",114.2886,34.7967,169.322580645161,19651090602988316,4131364195822553
"674",113.227,35.213,196.483870967742,21841819141165336,6671105375442054
"675",113.2464,35.1764,179.129032258065,20632291899657892,5372934915243896
"676",113.1992,35.259,180.548387096774,21036664899618696,6648156919631436
"677",113.322,33.721,171.290322580645,19606412975016912,5904631702525085
"678",113.292,33.739,158,19657629426180784,5516912862726979
"679",113.182,33.737,167.096774193548,19920571310175344,5271147815145774
"680",111.1928,34.7772,145.129032258065,16406310569067230,5060774619286321
"681",111.158,34.794,143.967741935484,16406310569067230,5060774619286321
"682",111.1489,34.7997,145.096774193548,16406310569067230,5060774619286321
"683",111.3009,30.7157,129.935483870968,18466440543481276,4628736570266297
"684",111.2992,30.698,125.741935483871,17337604283537352,3837091268569314
"685",111.3549,30.6463,133.129032258065,17826348299423488,5030598044254905
"686",111.268,30.696,120.741935483871,17337604283537352,3837091268569314
"687",111.3296,30.7819,132.225806451613,18466440543481276,4628736570266297
"688",112.2551,30.3175,128,15460880630026316,4167827178309131
"689",112.2068,30.3515,123.612903225806,15460880630026316,4167827178309131
"690",113.1094,29.3578,126.064516129032,15784858913397684,3589159937231299
"691",113.1493,29.4251,129.516129032258,14289313517365092,3918932727869750
"692",113.1772,29.3678,123.161290322581,15784858913397684,3589159937231299
"693",113.2621,29.4758,130.58064516129,15352002641529062,3293735085988080
"694",112.9943,29.4402,134.612903225806,15955517422923740,2761366937403413
"695",113.2117,29.355,126.903225806452,16012240023873248,3258927705400435
"696",111.6975,28.9703,118.290322580645,16843216207992292,2872741194145271
"697",111.7158,29.1456,119.41935483871,15727477253999104,2618255458252469
"698",110.48,29.1389,83.1290322580645,13946079765351886,1552414873221405
"699",110.4697,29.1242,76.7096774193548,13946079765351886,1552414873221405
"700",110.5594,29.3547,88.0322580645161,12087454169513710,1118377186463704
"701",110.4417,29.315,97.3870967741936,12044115770051628,1253013239502795
"702",110.4144,25.3167,70.0967741935484,13139469695966808,1527260000726143
"703",110.2819,25.2697,82.9677419354839,12958951118207876,2193289552527889
"704",110.3089,25.2708,71.7096774193548,14078106823367988,2117775200725158
"705",110.2869,25.2178,84.258064516129,12958951118207876,2193289552527889
"706",109.2256,21.5958,67.7741935483871,10631442442165780,1412667125280335
"707",109.1436,21.4086,68.7096774193548,12533156081079920,1512442258796983
"708",109.0981,21.4661,77.3225806451613,12733969286667434,1532216139356267
"709",109.1778,21.5233,65.9677419354839,14024674363544686,1705993197638102
"710",109.4883,24.3898,88.5161290322581,16355837829111990,4587162810881818
"711",109.4108,24.3304,75.2258064516129,16355837829111990,4587162810881818
"712",109.3886,24.3406,70.5483870967742,15137276907543988,5340071455602729
"713",109.4221,24.299,66.6774193548387,16768891581997294,2122622206742539
"714",109.3957,24.3663,77.1290322580645,15137276907543988,5340071455602729
"715",109.4839,24.3158,68.6129032258064,16355837829111990,4587162810881818
"716",109.5078,18.2489,59.8709677419355,9041553363778308,1010175256591396
"717",109.4964,18.2681,61.5806451612903,9223076629022620,1292475334552223
"718",104.7778,31.4747,107.387096774194,14815417356618380,3670292791754486
"719",104.7536,31.4539,99.9354838709677,14815417356618380,3670292791754486
"720",104.6717,31.4656,122.516129032258,16000004287046794,3711382949119919
"721",104.7283,31.5072,98.9354838709677,14607595017783660,3445702898972763
"722",104.5969,28.8194,119.741935483871,18182458669302868,2776836115465557
"723",104.6225,28.76611,105.548387096774,17291999576415158,3809804003325696
"724",104.6061,28.7867,109.870967741935,17291999576415158,3809804003325696
"725",104.6417,28.76389,112.096774193548,17291999576415158,3809804003325696
"726",104.5761,28.71583,119.225806451613,14905668485798256,3459618378698517
"727",101.68912,26.57098,94.1290322580645,11953373803016232,5706770369108854
"728",101.5769,26.5928,89.258064516129,11864610506045340,3856585382850064
"729",101.7169,26.585,80.7741935483871,11856715053308118,4417596129254639
"730",101.7453,26.5017,87.3548387096774,11856715053308118,4417596129254639
"731",105.4306,28.9583,94.4838709677419,17193414531830486,4129155519501958
"732",105.4436,28.9026,107.354838709677,17193414531830486,4129155519501958
"733",105.4322,28.8558,116.645161290323,18270540519351724,4291941186706485
"734",105.4322,28.8833,97.9677419354839,18270540519351724,4291941186706485
"735",104.7547,29.3628,103.129032258065,18151132349790216,3813145010762089
"736",104.7692,29.3411,106.58064516129,18151132349790216,3813145010762089
"737",104.4219,31.1208,115.161290322581,13128784066486592,3028778069983284
"738",104.3883,31.1333,112.774193548387,14289853902995792,3600353494873898
"739",104.4053,31.1167,110.354838709677,13128784066486592,3028778069983284
"740",104.3539,31.1108,106.451612903226,14289853902995792,3600353494873898
"741",106.056,30.8064,94.2258064516129,16677657820102394,2877271023620597
"742",106.0789,30.8023,95.0322580645161,16677657820102394,2877271023620597
"743",106.1031,30.8217,88.6774193548387,16153438645835442,2756532806822338
"744",106.1064,30.7856,83.4838709677419,19930151647581360,2535325566072101
"745",106.0642,30.7636,91.1290322580645,17941765115431758,2513688133931682
"746",106.1087,30.8388,94.8709677419355,16153438645835442,2756532806822338
"747",106.9222,27.6869,84.5806451612903,11535731478338160,2185834074495316
"748",106.9242,27.7019,86.6774193548387,11638287732045280,2466223252088825
"749",106.8906,27.6486,73.8709677419355,11669891452694882,2408988034293669
"750",106.9231,27.6506,80.1612903225806,11535731478338160,2185834074495316
"751",106.9178,27.72,78,11638287732045280,2466223252088825
"752",103.7897,25.5035,74.8387096774194,10250493256323410,2511203807784739
"753",103.8,25.5364,85.9354838709677,10250493256323410,2511203807784739
"754",108.7197,34.3956,156.096774193548,18721929888058872,7804998816003848
"755",108.6761,34.3181,145.612903225806,19196666875378848,6785475484638798
"756",108.7233,34.3617,157.967741935484,18721929888058872,7804998816003848
"757",109.0656,35.0994,143.516129032258,12737543142448178,5930609242765914
"758",109.0697,35.0697,143.161290322581,12737543142448178,5930609242765914
"759",108.9344,34.9058,148.516129032258,14553207433564390,6292036025367377
"760",108.9589,34.8731,136.903225806452,14869186208492730,5153071702215206
"761",109.4131,36.6275,140.129032258065,13292819904503132,3123816452997859
"762",109.4761,36.6028,141.451612903226,13292819904503132,3123816452997859
"763",109.4824,36.5767,124.161290322581,14060416926942656,3005661232741274
"764",109.5056,36.6106,137.58064516129,13624056564342766,2954351666212685
"765",107.1586,34.3708,120.225806451613,15473559782371560,4493009642173867
"766",107.0708,34.3017,117.258064516129,15804511447586822,3377088699465145
"767",107.1906,34.3672,123.967741935484,15473559782371560,4493009642173867
"768",107.1431,34.3547,123.612903225806,15473559782371560,4493009642173867
"769",107.1186,34.3739,127.354838709677,15473559782371560,4493009642173867
"770",107.3906,34.3528,128.290322580645,14388049673487342,4886170876233271
"771",107.2058,34.3497,134.451612903226,14540838104506810,5730917600006137
"772",107.2386,34.3622,127.870967741935,14540838104506810,5730917600006137
"773",109.5293,34.5101,143.838709677419,15430188321641882,4319641789170405
"774",109.5049,34.5004,143.645161290323,15430188321641882,4319641789170405
"775",109.4636,34.493,157.322580645161,16368848640467074,5052672544276553
"776",109.4266,34.5021,156.258064516129,16951237588490430,4658718646093451
"777",102.1725,38.5339,128.258064516129,9166921432052036,1870030490368504
"778",102.1708,38.5061,133.064516129032,9166921432052036,1870030490368504
"779",98.2908,39.7711,137.096774193548,6397411434158550,3184573094793413
"780",106.3394,38.817,150.774193548387,11177382363596886,5337174936054562
"781",106.3717,39.0153,152.064516129032,10407129997298964,5450494804611881
"782",106.7704,39.2282,150.096774193548,12546409318629888,7951049093305070
"783",106.7096,39.1292,143.161290322581,10141042363593782,4868057419790398
"784",84.8861,45.6033,133.967741935484,7147761709484830,2785601874391740
"785",84.8897,45.5828,126.645161290323,8630500378378044,2888549176115613
"786",85.1186,45.6886,129.290322580645,6911269921844291,3105273737413821
"787",84.8983,44.3336,123.161290322581,7093413404637495,3572746895931919
"788",85.6931,46.0872,123.935483870968,6512844053281456,2079420966520175
"789",86.1461,41.7511,121.41935483871,5906486174570847,2272099556348416
"790",86.2022,41.7192,123.258064516129,5898040522772016,2518992344804492
"791",86.2381,41.7128,124.967741935484,5898040522772016,2518992344804492
"792",118.746,36.881,151.741935483871,21243673952851208,8734676493526731
"793",118.78,36.864,158.129032258065,21243673952851208,8734676493526731
"794",117.541,36.71,167.741935483871,22720860059603036,7782162851095673
"795",117.541,36.71,168.548387096774,22720860059603036,7782162851095673
"796",120.61,36.44,130.032258064516,15864201790366614,3464295429049473
"797",120.47,36.39,128.645161290323,16736385504264378,5495112251343056
"798",120.005,35.878,7.61290322580645,17664971816386258,7790167687978777
"799",120.039,35.872,116.322580645161,17664971816386258,7790167687978777
"800",120.014,36.253,130.548387096774,17949740747732480,7976311234934409
"801",120.537,36.865,139.612903225806,15457016567756804,4206370577139457
"802",120.515,36.885,134.677419354839,15457016567756804,4206370577139457
"803",119.952,36.792,156.387096774194,16431866067221494,5176893915194842
"804",119.976,36.799,113.806451612903,16431866067221494,5176893915194842
"805",120.747,37.825,6.19354838709677,14412776495522496,5852561709341886
"806",120.773,37.809,5.90322580645161,14412776495522496,5852561709341886
"807",120.399,37.374,5.09677419354839,14902638041094972,5188781411950347
"808",120.394,37.364,3.09677419354839,14902638041094972,5188781411950347
"809",119.941,37.177,5.93548387096774,14734737206414914,4729002935982158
"810",119.959,37.18,179.483870967742,14734737206414914,4729002935982158
"811",122.471,37.154,108.032258064516,12228044046591920,4309830378749430
"812",122.41,37.161,128.645161290323,12228044046591920,4309830378749430
"813",122.038,37.197,120.58064516129,14489121413366112,4287373084549435
"814",122.019,37.187,117.451612903226,14489121413366112,4287373084549435
"815",121.531,36.913,127.709677419355,11588344583058008,3975762499179904
"816",121.544,36.907,108.032258064516,11588344583058008,3975762499179904
"817",120.636,31.155,134.58064516129,15875425561985488,5221470468520281
"818",120.635,31.17,135.774193548387,15875425561985488,5221470468520281
"819",120.658,31.172,129.548387096774,15875425561985488,5221470468520281
"820",120.953,31.388,123.709677419355,20680799734947244,8753155890584533
"821",120.999,31.381,135.322580645161,20680799734947244,8753155890584533
"822",120.758,31.67,135.161290322581,20578578058597880,8800461328451197
"823",120.721,31.671,94.3870967741936,20578578058597880,8800461328451197
"824",120.734,31.656,125.096774193548,20578578058597880,8800461328451197
"825",120.526,31.874,131.677419354839,16836938142617418,12747957482037320
"826",120.55,31.882,134.935483870968,16836938142617418,12747957482037320
"827",121.115,31.453,140.483870967742,22102787158336024,10236240029586980
"828",121.14,31.422,139.387096774194,22102787158336024,10236240029586980
"829",119.146,31.955,172.161290322581,19162900244000984,4879419071272298
"830",119.18,31.955,133.741935483871,19162900244000984,4879419071272298
